sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
A woman is mixing eggs in the bowl.,A man is doing push ups.,0.0,226,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9534391760826111,0.48823461697829684,0.5512083334093492,0.9534392952919006,0.8099562155203773,0.0474932099905635,0.9413129091262817,0.5605087927261305,0.17149519909404848,0.9410094618797302,0.6584663655337961,0.4183403901767771,0.9367375373840332,0.6195639543265973,0.22138334287278882,glove-twitter-25
The lady made some slices on the shrimp.,A chef is slicing a shrimp.,2.799999952316284,227,0.5599999904632569,0.694729745388031,0.6003951350745432,0.4137481647210407,0.9345806837081909,0.36246058376183377,0.433576021668786,0.9345806837081909,0.7474853167594165,0.03922442368145761,0.9509862661361694,0.6042617477836982,0.17958623176147498,0.9653102159500122,0.6688297363206662,0.8900998648741052,0.9612050652503967,0.6870466579101677,0.2989889847288152,glove-twitter-25
Someone is mixing a liquid.,A man is playing a guitar.,0.0,228,0.0,0.8737497925758362,0.6113207188101307,0.7505187473769339,0.9587242007255554,0.46600326398529324,0.5580870114382632,0.9587241411209106,0.8414907606254316,0.028943116759664034,0.9634711146354675,0.6891333026554674,0.1388027420483957,0.964998185634613,0.7253265891084433,0.6085607972730347,0.9630553722381592,0.7358357914085851,0.21961737450212587,glove-twitter-25
A woman is slicing big pepper.,A man is playing an instrument.,0.0,229,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9594504833221436,0.5124509866137363,0.4610527258386529,0.959450364112854,0.8785253472101027,0.029982524623988666,0.9457014799118042,0.6531993560671068,0.135233591895713,0.935474693775177,0.6369617558351599,0.5440646571051833,0.9344963431358337,0.634436798447473,0.2230317431031505,glove-twitter-25
The animal with the big eyes is eating.,A slow loris is eating.,2.5999999046325684,230,0.5199999809265137,0.4638691842556,0.43258195993680904,0.366368859187193,0.9611490368843079,0.3827110871237872,0.5099317042823706,0.9611490368843079,0.689529812967962,0.036918034347504736,0.977537989616394,0.6073977328516661,0.16058844107774028,0.9875584840774536,0.8231716107826805,0.5930949639129748,0.9855983257293701,0.8355212127000592,0.22289339643717548,glove-twitter-25
A baby is crawling happily.,A cat is walking on hardwood floor.,0.10000000149011612,231,0.020000000298023225,0.8565618395805359,0.6811427104677521,0.5236841023055985,0.9525789618492126,0.5234760740189706,0.41934615082890764,0.9525788426399231,0.8292093332401237,0.026950753922553475,0.924360990524292,0.5710372480497822,0.12264171411613127,0.9126516580581665,0.583173925700804,0.5390538040692681,0.9086644649505615,0.5752975244194142,0.21111306288436588,glove-twitter-25
A tiger club is playing with a ball.,A person is chopping shrimp with a knife.,0.0,232,0.0,0.5452624559402466,0.3977478408937155,0.41157471759820435,0.9586424231529236,0.4958177963854128,0.5290080443057104,0.9586424231529236,0.8384900143878404,0.06166318442133985,0.9590163826942444,0.6475573516473505,0.21685117222907901,0.9606509804725647,0.6694215885587409,0.6148556186169958,0.9571050405502319,0.6416543718997045,0.28811665801140374,glove-twitter-25
A woman is slicing fruit.,Two women are slicing some lemons.,2.0,233,0.4,0.8889437913894653,0.676258742776193,0.6607322774085249,0.9359302520751953,0.4627414056041268,0.3707982215930134,0.9359304308891296,0.8595624508511034,0.020166325736333778,0.9470310211181641,0.6668671628712999,0.11844410926966624,0.9575245976448059,0.6831869456034153,0.7396019323063441,0.9543646574020386,0.6961893231576315,0.2250852803745204,glove-twitter-25
The flag was moving in the air.,A flag is waving.,3.75,234,0.75,1.0000001192092896,1.0,0.534738129865405,0.969064474105835,0.4740807985243918,0.5489600874000315,0.969064474105835,0.7300037593683866,0.026723047325328046,0.9642389416694641,0.5815452644399519,0.13093810358739238,0.9467605948448181,0.6659604291717902,0.5590233901531769,0.9506685137748718,0.7028866222429697,0.19678822939256557,glove-twitter-25
The baby laughed in his car seat.,A baby is laughing.,3.0999999046325684,235,0.6199999809265138,1.0,1.0,0.6374224843385534,0.944453239440918,0.4157241914196548,0.6172733647005308,0.9444531798362732,0.7748687360463606,0.029771927844622143,0.9343574643135071,0.5588532734652353,0.12918413991647804,0.9358837604522705,0.6628780443320125,0.45765561111336345,0.9291971325874329,0.637795327072095,0.1837580012060387,glove-twitter-25
A dog knocks a boy into the water twice.,A dog pushes a toddler into a rain puddle.,2.691999912261963,236,0.5383999824523926,1.0000001192092896,1.0,0.6238099779381776,0.9815810322761536,0.64780456664514,0.512222519190972,0.9815810322761536,0.8746417253701302,0.07639473759786293,0.9652869701385498,0.6650622161135192,0.2356341273698505,0.9474819898605347,0.6593456171548737,0.525223217932713,0.9521075487136841,0.6582357822886957,0.28817501472180646,glove-twitter-25
The bird is taking a bath under the faucet.,A bird is bathing in a sink.,4.428999900817871,237,0.8857999801635743,1.0,1.0,0.441004335793323,0.9794254899024963,0.6585767902500962,0.5426972141087927,0.9794253706932068,0.8240751429711923,0.06201118356890234,0.9738002419471741,0.6783173282171191,0.2156848586295676,0.9615315198898315,0.6939369222304829,0.7232069798303573,0.9651137590408325,0.7128939286922357,0.2837966109487799,glove-twitter-25
A man plays the guitar and sings.,A man is singing and playing a guitar.,5.0,238,1.0,0.9999999403953552,1.0,0.7456894045099264,0.9919587969779968,0.7547162972770229,0.6693024416912503,0.9919588565826416,0.884775482550331,0.0650685375735003,0.9816420078277588,0.740685600149606,0.2142553313997817,0.9659467935562134,0.7486658681771448,0.523236994359568,0.9693082571029663,0.7472580937342623,0.23798965848356257,glove-twitter-25
Women are holding each other and dancing together.,Two men are playing table tennis.,0.0,239,0.0,0.7337036728858948,0.489052049471285,0.5781889071759769,0.9541547298431396,0.4477421613090041,0.5442417810097708,0.9541548490524292,0.7682800276583516,0.047003501165010925,0.9456390142440796,0.5858223946680421,0.149246057993641,0.9441145658493042,0.7077849160467246,0.3423457201762385,0.9403642416000366,0.707776300798479,0.12948743945491292,glove-twitter-25
The man is trying to feed the snake with a mouse.,A man is working on his laptop.,0.800000011920929,240,0.1600000023841858,0.9999999403953552,1.0,0.7456894045099264,0.978745698928833,0.6259648910191963,0.7110254361335764,0.978745698928833,0.7177247050720128,0.09426854790751545,0.964817225933075,0.577005073115046,0.26596196448726084,0.952008068561554,0.6983766908789686,0.5261309759018427,0.952032208442688,0.6832786682815513,0.2487320088914406,glove-twitter-25
A tiger is playing with his trainer.,A tiger attacks a man.,1.3329999446868896,241,0.26659998893737796,1.0,1.0,0.4491502685224886,0.9411591291427612,0.42336831336828473,0.5044848615872239,0.941159188747406,0.7965020125277342,0.03151052852431603,0.9364616274833679,0.5848759861699526,0.136218698041833,0.9507855772972107,0.6994340666205376,0.5076078359705978,0.9440369606018066,0.6809485700501872,0.20026658406343079,glove-twitter-25
A cat is playing with a watermelon on a floor.,A man is pouring oil into a pan.,0.0,242,0.0,0.7108887434005737,0.5119721233751149,0.5015966406589709,0.9800986051559448,0.6444063471570174,0.587821311572112,0.9800987839698792,0.7999250697169034,0.08389028173236024,0.9758666753768921,0.6715136366503123,0.26319414090714127,0.9629276394844055,0.7273129860012765,0.5990431658550843,0.9671527743339539,0.7149111294552025,0.3244299463059318,glove-twitter-25
A cat retrieves an object out of a dish of water.,The cat tried to eat the corn on the cob.,0.6000000238418579,243,0.12000000476837158,1.0,1.0,0.5234887008375773,0.9679850935935974,0.5271823702082299,0.5182420656132689,0.9679852724075317,0.827471811905807,0.10464733519387448,0.9762133359909058,0.6993610480233181,0.2980142970346765,0.9790366291999817,0.7994342964190975,0.5679639680417878,0.9795851707458496,0.7102853241723149,0.34081438852483076,glove-twitter-25
A chef is slicing carrot.,A person is drawing a picture.,0.0,244,0.0,0.43851542472839355,0.33099001286424223,0.3872460995079137,0.9383857250213623,0.2989309792728513,0.39435022528069624,0.9383857250213623,0.7982096724929626,0.021270028409551132,0.9231552481651306,0.559957044575562,0.11644681032926306,0.9083410501480103,0.5335616563444782,0.6144685764217719,0.9084257483482361,0.5696452046864353,0.22193952947986484,glove-twitter-25
A woman is adding some mushrooms and liquid to a pot.,A young man is playing the guitar.,0.0,245,0.0,0.8632799386978149,0.6713698433663051,0.5884088517748041,0.9533305764198303,0.4552999479904891,0.6014413829297498,0.9533305764198303,0.7292950956854178,0.08253056146729716,0.9383388757705688,0.4748990660197475,0.2439382649561782,0.9268002510070801,0.619509099478708,0.5088426070765304,0.9268019199371338,0.5404954226680793,0.2640235006599024,glove-twitter-25
A man is passionately playing a guitar in front of an audience.,A woman is peeling a potato.,0.0,246,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9533903002738953,0.4882933457950124,0.4854225084879345,0.9533902406692505,0.5710191853363671,0.06597688868418386,0.9177279472351074,0.3487236555887876,0.2163377008330677,0.8913977146148682,0.5120285334824364,0.4948162608553051,0.895029604434967,0.48149668307129145,0.28561377406993255,glove-twitter-25
Someone drew on Washington's face on the dollar.,A person draws on a dollar bill.,3.4000000953674316,247,0.6800000190734864,0.5762077569961548,0.4088870260531655,0.4447653410020525,0.9692909121513367,0.5669426472519818,0.5617245238820647,0.9692909121513367,0.7932169034927024,0.06370959897524296,0.9787157773971558,0.7060299113314409,0.21027391166550252,0.9812465906143188,0.8168385287764037,0.5030416941749423,0.9805672764778137,0.8017909733786404,0.23934754250461104,glove-twitter-25
The girl is slicing an onion.,A woman is chopping an onion into small pieces.,2.200000047683716,248,0.4400000095367432,0.8598583340644836,0.6395197620335669,0.6435758645253491,0.9824376702308655,0.7102902913756668,0.44826692889108627,0.9824376702308655,0.8193608040460375,0.04574389396174097,0.9777671098709106,0.7129840952807429,0.18043553948922508,0.9646894931793213,0.698392172045102,0.5547538233729674,0.9697213768959045,0.7362843616024681,0.27678797002940825,glove-twitter-25
The man is aiming a gun.,A boy is playing on a toy phone.,0.0,249,0.0,0.8528873324394226,0.6387427553057747,0.60233782908086,0.9535205364227295,0.46786066590404574,0.6056725794867772,0.9535205364227295,0.7940532813837798,0.05132169458374622,0.9374528527259827,0.5591866857146076,0.18133193924420365,0.9274601936340332,0.6267553132753055,0.5115620686546047,0.9257775545120239,0.6172551230643826,0.21946340710053802,glove-twitter-25
A cat standing on tree branches.,A black and white cat is high up on tree branches.,3.5999999046325684,250,0.7199999809265137,0.8552767634391785,0.657558044003924,0.5433200576390179,0.9817245006561279,0.6030391663477022,0.49465973158484616,0.9817245006561279,0.6164108394396701,0.061065643574287495,0.9902279376983643,0.5529025552720288,0.1963834148707334,0.9981658458709717,0.9430326308814674,0.5035012916534798,0.9962126016616821,0.8691801190624562,0.2443111638744847,glove-twitter-25
The lamb is looking at the camera.,A small bird standing on a log at the waters edge.,0.0,251,0.0,0.5276710987091064,0.4537886388527036,0.3897796643459431,0.9657093286514282,0.5166061914670546,0.5599234793629018,0.9657093286514282,0.7739004416021871,0.07808342016682378,0.9694615602493286,0.6538122836135265,0.2330370481123254,0.9538295269012451,0.7150266548187367,0.46558422736489974,0.9548597931861877,0.6753881197920474,0.24622305349424067,glove-twitter-25
A bull standing in the field.,A brown horse stands in a lush green field.,1.399999976158142,252,0.27999999523162844,0.776421070098877,0.623104740646155,0.43810768878916556,0.9791136980056763,0.6363693107598224,0.5141833491142325,0.9791136980056763,0.8396287757204525,0.050892233812894164,0.9790824055671692,0.7275034670614392,0.17615824654948292,0.9863000512123108,0.8460380793146101,0.4740347696536165,0.9811498522758484,0.771776035248756,0.2199881164516998,glove-twitter-25
The black and white cows pause in front of the gate.,A black cow and a brown cow stands in a plain in front of an uprooted tree.,2.200000047683716,253,0.4400000095367432,1.0,1.0,0.694112278768388,0.9857277274131775,0.6972587228787243,0.5640379155104649,0.9857277274131775,0.6707870082477695,0.18808444763119928,0.977781355381012,0.5625567051587318,0.3901625660124916,0.9394218921661377,0.6439542841164082,0.5055425216924563,0.9502883553504944,0.5470324291582409,0.34397237075020204,glove-twitter-25
A group of four people in a dinner having cake.,Four people eating dessert around a table.,3.799999952316284,254,0.7599999904632568,0.7676485776901245,0.49891194689618534,0.602926114907921,0.9777595400810242,0.6094714258913954,0.5823584295238426,0.9777594804763794,0.7368739754312126,0.07301896836300294,0.9783109426498413,0.6167503827061478,0.23479383793996483,0.9600683450698853,0.7260948419778108,0.5364802397289494,0.9635807275772095,0.6987864320185524,0.28312176569721825,glove-twitter-25
A group of people eat at a table outside.,A group of elderly people pose around a dining table.,2.5999999046325684,255,0.5199999809265137,0.9999999403953552,1.0,0.5930883637227398,0.9876838326454163,0.6683670098750356,0.5764519947482141,0.9876837730407715,0.9006868708162565,0.09282981415617245,0.9833229184150696,0.7574902164493361,0.2721890038989135,0.9794475436210632,0.8032824396044029,0.5308952983087176,0.9793392419815063,0.7742877169937358,0.32006857797664906,glove-twitter-25
Older man wearing beret with mountains in background.,A sheep in the morning mist with trees in the background.,0.4000000059604645,256,0.0800000011920929,0.5089792013168335,0.3993740895177661,0.38012479455408915,0.9673340916633606,0.5409164490777753,0.4552459478968835,0.9673342704772949,0.7079796153638128,0.07637038650556753,0.9869436025619507,0.6550256348882357,0.24602111070801336,0.9928234815597534,0.8639543089104633,0.5689662475726656,0.9927893877029419,0.8537049024099979,0.2942014355750759,glove-twitter-25
The cows feed in the trough.,The brown and white cows are eating in the trough.,4.0,257,0.8,0.46126803755760193,0.4077831914506981,0.37722001107821623,0.9845895767211914,0.6762988943442978,0.576378487381058,0.9845895171165466,0.7033955244135974,0.06223730783367033,0.993590772151947,0.6509127375021246,0.2123856858305576,0.9987852573394775,0.9471860924460255,0.6223381318255066,0.9978718757629395,0.8836030518292324,0.2527006483489472,glove-twitter-25
A small red and gray bird perched amongst the bare branches of a tree.,A red and brown bird is perched on branches.,2.25,258,0.45,0.7913247346878052,0.6130913507407905,0.5272638975667407,0.9841711521148682,0.7323023770976886,0.4087692996747128,0.9841710925102234,0.7202261385660471,0.10183965316656735,0.9771407246589661,0.6130076532985278,0.2848481537349237,0.9542363882064819,0.6806413822939725,0.666285998524689,0.9639987945556641,0.6526481495868796,0.3679621070427118,glove-twitter-25
A black and wood colored dining room set in a small apartment.,Black and brown table in living room setting.,3.200000047683716,259,0.6400000095367432,0.8498746752738953,0.5737458118107344,0.7148490230368113,0.9857325553894043,0.7192232786271295,0.5597023491343007,0.9857324957847595,0.7481315632594812,0.09713119631034269,0.9821608662605286,0.6255581546398028,0.2548699661871783,0.9762168526649475,0.7790503780125835,0.43351969370657045,0.9763519167900085,0.6826209968403223,0.267967913240666,glove-twitter-25
